Title,Duration,MPA,Rating,grossWorldWide,directors,writers,stars,genres,countries_origin,filming_locations,Languages,release_date
Babylon,3h 9m,R,7.1,64960676.0,['Damien Chazelle'],['Damien Chazelle'],"['Brad Pitt', 'Margot Robbie', 'Jean Smart']",Drama,['United States'],"['Santa Clarita, California, USA']","['English', 'Spanish', 'Italian', 'Cantonese', 'French', 'Hungarian']",2022
Lost in the Stars,2h 1m,,6.5,487637474.0,"['Rui Cui', 'Xiang Liu']","['Sicheng Chen', 'Shuyi Gu', 'Aleksey Korenev']","['Yilong Zhu', 'Ni Ni', 'Janice Man']",Crime,['China'],"['Hainan Island, China']","['Mandarin', 'Thai', 'English']",2022
Lost in the Stars,2h 1m,,6.5,487637474.0,"['Rui Cui', 'Xiang Liu']","['Sicheng Chen', 'Shuyi Gu', 'Aleksey Korenev']","['Yilong Zhu', 'Ni Ni', 'Janice Man']",Drama,['China'],"['Hainan Island, China']","['Mandarin', 'Thai', 'English']",2022
Lost in the Stars,2h 1m,,6.5,487637474.0,"['Rui Cui', 'Xiang Liu']","['Sicheng Chen', 'Shuyi Gu', 'Aleksey Korenev']","['Yilong Zhu', 'Ni Ni', 'Janice Man']",Mystery,['China'],"['Hainan Island, China']","['Mandarin', 'Thai', 'English']",2022
Medieval,2h 5m,R,5.9,4420183.0,['Petr Jákl'],"['Petr Jákl', 'Marek Dobes', 'Michal Petrus']","['Ben Foster', 'Sophie Lowe', 'Michael Caine']",History,['Czech Republic'],['Czech Republic'],"['English', 'Czech']",2022
Medieval,2h 5m,R,5.9,4420183.0,['Petr Jákl'],"['Petr Jákl', 'Marek Dobes', 'Michal Petrus']","['Ben Foster', 'Sophie Lowe', 'Michael Caine']",War,['Czech Republic'],['Czech Republic'],"['English', 'Czech']",2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Anime,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Basketball,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
The First Slam Dunk,2h 4m,PG-13,8.1,158302288.0,['Takehiko Inoue'],['Takehiko Inoue'],"['Shugo Nakamura', 'Jun Kasama', 'Shinichiro Kamio']",Shōnen,['Japan'],"['Tokyo, Japan']",['Japanese'],2022
Return to Seoul,1h 59m,R,7.0,2175376.0,['Davy Chou'],"['Laure Badufle', 'Violette Garcia']","['Park Ji-min', 'Oh Gwang-Rok', 'Guka Han']",Drama,"['France', 'Germany', 'Belgium', 'South Korea', 'Romania', 'Cambodia', 'Qatar']","['Seoul, South Korea']","['English', 'French', 'Korean']",2022
The Devil Conspiracy,1h 51m,R,4.6,984341.0,['Nathan Frankowski'],['Ed Alan'],"['Alice Orr-Ewing', 'Joe Doyle', 'Eveline Hall']",Supernatural Horror,['Czech Republic'],['Czech Republic'],"['English', 'Italian']",2022
The Devil Conspiracy,1h 51m,R,4.6,984341.0,['Nathan Frankowski'],['Ed Alan'],"['Alice Orr-Ewing', 'Joe Doyle', 'Eveline Hall']",Horror,['Czech Republic'],['Czech Republic'],"['English', 'Italian']",2022
How to Blow Up a Pipeline,1h 44m,R,6.9,1046811.0,['Daniel Goldhaber'],"['Ariela Barer', 'Jordan Sjol', 'Daniel Goldhaber']","['Ariela Barer', 'Kristine Froseth', 'Lukas Gage']",Action,['United States'],"['New Mexico, USA']",['English'],2022
How to Blow Up a Pipeline,1h 44m,R,6.9,1046811.0,['Daniel Goldhaber'],"['Ariela Barer', 'Jordan Sjol', 'Daniel Goldhaber']","['Ariela Barer', 'Kristine Froseth', 'Lukas Gage']",Crime,['United States'],"['New Mexico, USA']",['English'],2022
How to Blow Up a Pipeline,1h 44m,R,6.9,1046811.0,['Daniel Goldhaber'],"['Ariela Barer', 'Jordan Sjol', 'Daniel Goldhaber']","['Ariela Barer', 'Kristine Froseth', 'Lukas Gage']",Drama,['United States'],"['New Mexico, USA']",['English'],2022
Inspector Sun,1h 28m,PG,5.2,3693692.0,['Julio Soto Gurpide'],"['Toby Davies', 'David Freedman', 'Rocco Pucillo']","['Jesús Barreda', 'Andrea Villaverde', 'Catherina Martínez']",Comedy,"['Spain', 'United States']","['Tenerife, Canary Islands, Spain']","['Spanish', 'French', 'English']",2022
Inspector Sun,1h 28m,PG,5.2,3693692.0,['Julio Soto Gurpide'],"['Toby Davies', 'David Freedman', 'Rocco Pucillo']","['Jesús Barreda', 'Andrea Villaverde', 'Catherina Martínez']",Family,"['Spain', 'United States']","['Tenerife, Canary Islands, Spain']","['Spanish', 'French', 'English']",2022
Inspector Sun,1h 28m,PG,5.2,3693692.0,['Julio Soto Gurpide'],"['Toby Davies', 'David Freedman', 'Rocco Pucillo']","['Jesús Barreda', 'Andrea Villaverde', 'Catherina Martínez']",Mystery,"['Spain', 'United States']","['Tenerife, Canary Islands, Spain']","['Spanish', 'French', 'English']",2022
Deep in the Heart: A Texas Wildlife Story,1h 41m,PG,7.6,480240.0,['Ben Masters'],['Ben Masters'],['Matthew McConaughey'],Documentary,['United States'],"['Texas, USA']",['English'],2022
The Railway Children Return,1h 39m,PG,5.5,4298731.0,['Morgan Matthews'],"['Daniel Brocklehurst', 'Jemma Rodgers', 'Lionel Jeffries']","['Beau Gadsdon', 'Eden Hamilton', 'Zac Cudby']",Adventure,"['United States', 'United Kingdom']","['Brontë Parsonage Museum, Church Street, Haworth, Keighley, Bradford, West Yorkshire, England, UK']",['English'],2022
The Railway Children Return,1h 39m,PG,5.5,4298731.0,['Morgan Matthews'],"['Daniel Brocklehurst', 'Jemma Rodgers', 'Lionel Jeffries']","['Beau Gadsdon', 'Eden Hamilton', 'Zac Cudby']",Drama,"['United States', 'United Kingdom']","['Brontë Parsonage Museum, Church Street, Haworth, Keighley, Bradford, West Yorkshire, England, UK']",['English'],2022
Facing Nolan,1h 42m,TV-14,7.9,405797.0,['Bradley Jackson'],['Bradley Jackson'],"['Alan Ashby', 'Buzzie Bavasi', 'Craig Biggio']",Biography,['United States'],[],['English'],2022
Facing Nolan,1h 42m,TV-14,7.9,405797.0,['Bradley Jackson'],['Bradley Jackson'],"['Alan Ashby', 'Buzzie Bavasi', 'Craig Biggio']",Documentary,['United States'],[],['English'],2022
Facing Nolan,1h 42m,TV-14,7.9,405797.0,['Bradley Jackson'],['Bradley Jackson'],"['Alan Ashby', 'Buzzie Bavasi', 'Craig Biggio']",Sport,['United States'],[],['English'],2022
Meet Me in the Bathroom,1h 45m,,6.7,508977.0,"['Will Lovelace', 'Dylan Southern', 'Andrew Cross']",['Lizzy Goodman'],"['Ryan Adams', 'Julian Casablancas', 'Brian Chase']",Music,['United Kingdom'],[],['English'],2022
Joyland,2h 6m,,7.6,1164351.0,['Saim Sadiq'],"['Saim Sadiq', 'Maggie Briggs']","['Ali Junejo', 'Rasti Farooq', 'Alina Khan']",Comedy,"['Pakistan', 'United States']",[],"['Punjabi', 'Urdu']",2022
Joyland,2h 6m,,7.6,1164351.0,['Saim Sadiq'],"['Saim Sadiq', 'Maggie Briggs']","['Ali Junejo', 'Rasti Farooq', 'Alina Khan']",Crime,"['Pakistan', 'United States']",[],"['Punjabi', 'Urdu']",2022
Dual,1h 34m,R,5.8,425909.0,['Riley Stearns'],['Riley Stearns'],"['Karen Gillan', 'Aaron Paul', 'Beulah Koale']",Psychological Thriller,"['United States', 'Finland', 'Canada', 'United Kingdom']","['Tampere, Finland']",['English'],2022
Dual,1h 34m,R,5.8,425909.0,['Riley Stearns'],['Riley Stearns'],"['Karen Gillan', 'Aaron Paul', 'Beulah Koale']",Comedy,"['United States', 'Finland', 'Canada', 'United Kingdom']","['Tampere, Finland']",['English'],2022
Dual,1h 34m,R,5.8,425909.0,['Riley Stearns'],['Riley Stearns'],"['Karen Gillan', 'Aaron Paul', 'Beulah Koale']",Drama,"['United States', 'Finland', 'Canada', 'United Kingdom']","['Tampere, Finland']",['English'],2022
The Eternal Daughter,1h 36m,PG-13,5.9,568330.0,['Joanna Hogg'],['Joanna Hogg'],"['Tilda Swinton', 'Louis', 'August Joshi']",Mystery,"['United Kingdom', 'Ireland', 'United States']",['Wales'],['English'],2022
Unfavorable Odds,1h 20m,PG-13,3.2,86203.0,['Michael A. Pinckney'],"['Corey Toney', 'Edna Janeen White', 'Tony D. White']","['Charles Ambrose', 'Grayson Berry', 'Nathan Blaze']",Comedy,['United States'],[],['English'],2022
Unfavorable Odds,1h 20m,PG-13,3.2,86203.0,['Michael A. Pinckney'],"['Corey Toney', 'Edna Janeen White', 'Tony D. White']","['Charles Ambrose', 'Grayson Berry', 'Nathan Blaze']",Drama,['United States'],[],['English'],2022
Immediate Family,1h 42m,,8.0,66379.0,['Denny Tedesco'],[],"['Phil Collins', 'Lyle Lovett', 'Keith Richards']",Documentary,['United States'],[],['English'],2022
Immediate Family,1h 42m,,8.0,66379.0,['Denny Tedesco'],[],"['Phil Collins', 'Lyle Lovett', 'Keith Richards']",Music,['United States'],[],['English'],2022
The Night of the 12th,1h 55m,,7.0,3842534.0,['Dominik Moll'],"['Gilles Marchand', 'Dominik Moll', 'Pauline Guéna']","['Bastien Bouillon', 'Bouli Lanners', 'Théo Cholbi']",Cop Drama,"['France', 'Belgium']","['Col du Glandon, Saint-Colomban-des-Villards, Savoie, France']","['French', 'English']",2022
Vandits,1h 29m,,5.2,7903.0,['Stuart Stone'],"['Adam Rodness', 'Stuart Stone']","['Tony Nappo', 'Victoria Gwendoline', 'Francesco Antonio']",Comedy,['Canada'],"['Selkirk, Manitoba, Canada']",['English'],2022
Vandits,1h 29m,,5.2,7903.0,['Stuart Stone'],"['Adam Rodness', 'Stuart Stone']","['Tony Nappo', 'Victoria Gwendoline', 'Francesco Antonio']",Crime,['Canada'],"['Selkirk, Manitoba, Canada']",['English'],2022
Vandits,1h 29m,,5.2,7903.0,['Stuart Stone'],"['Adam Rodness', 'Stuart Stone']","['Tony Nappo', 'Victoria Gwendoline', 'Francesco Antonio']",Thriller,['Canada'],"['Selkirk, Manitoba, Canada']",['English'],2022
Rimini,1h 54m,,6.9,177193.0,['Ulrich Seidl'],"['Ulrich Seidl', 'Veronika Franz']","['Michael Thomas', 'Tessa Göttlicher', 'Hans-Michael Rehberg']",Music,"['Germany', 'France', 'Austria']",['Romania'],"['German', 'Italian', 'English']",2022
Reflections of a Broken Memory,1h 53m,,7.7,4323.0,['Marco Bazzi'],['Marco Bazzi'],"['Raphael Sikic', 'Helene Udy', 'Sandy Mölling']",Drama,['United States'],[],['English'],2022
Reflections of a Broken Memory,1h 53m,,7.7,4323.0,['Marco Bazzi'],['Marco Bazzi'],"['Raphael Sikic', 'Helene Udy', 'Sandy Mölling']",Thriller,['United States'],[],['English'],2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Biography,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Comedy,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Jerry and Marge Go Large,1h 36m,PG-13,6.9,,['David Frankel'],"['Jason Fagone', 'Brad Copeland']","['Bryan Cranston', 'Annette Bening', 'Rainn Wilson']",Drama,['United States'],"['Social Circle, Georgia, USA']",['English'],2022
Sex Appeal,1h 30m,TV-MA,5.3,,['Talia Osteen'],['Tate Hanyok'],"['Mika Abdalla', 'Jake Short', 'Fortune Feimster']",Romance,['United States'],"['Liverpool, New York, USA']",['English'],2022
The Greatest Beer Run Ever,2h 6m,R,6.8,,['Peter Farrelly'],"['Peter Farrelly', 'Brian Hayes Currie', 'Pete Jones']","['Zac Efron', 'Russell Crowe', 'Jake Picking']",Docudrama,['United States'],"['Bangkok, Thailand']",['English'],2022
The Greatest Beer Run Ever,2h 6m,R,6.8,,['Peter Farrelly'],"['Peter Farrelly', 'Brian Hayes Currie', 'Pete Jones']","['Zac Efron', 'Russell Crowe', 'Jake Picking']",Period Drama,['United States'],"['Bangkok, Thailand']",['English'],2022
Thirteen Lives,2h 27m,PG-13,7.8,,['Ron Howard'],"['William Nicholson', 'Don MacPherson']","['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton']",Biography,"['United Kingdom', 'Canada', 'United States']",['Thailand'],"['English', 'Thai', 'Mandarin']",2022
Thirteen Lives,2h 27m,PG-13,7.8,,['Ron Howard'],"['William Nicholson', 'Don MacPherson']","['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton']",Drama,"['United Kingdom', 'Canada', 'United States']",['Thailand'],"['English', 'Thai', 'Mandarin']",2022
Thirteen Lives,2h 27m,PG-13,7.8,,['Ron Howard'],"['William Nicholson', 'Don MacPherson']","['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton']",Thriller,"['United Kingdom', 'Canada', 'United States']",['Thailand'],"['English', 'Thai', 'Mandarin']",2022
The Weekend Away,1h 29m,TV-14,5.7,,['Kim Farrant'],['Sarah Alderson'],"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri']",Crime,"['United States', 'United Kingdom']","['Split, Croatia']","['English', 'Croatian']",2022
The Weekend Away,1h 29m,TV-14,5.7,,['Kim Farrant'],['Sarah Alderson'],"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri']",Drama,"['United States', 'United Kingdom']","['Split, Croatia']","['English', 'Croatian']",2022
The Weekend Away,1h 29m,TV-14,5.7,,['Kim Farrant'],['Sarah Alderson'],"['Leighton Meester', 'Christina Wolfe', 'Ziad Bakri']",Mystery,"['United States', 'United Kingdom']","['Split, Croatia']","['English', 'Croatian']",2022
Spiderhead,1h 46m,R,5.5,,['Joseph Kosinski'],"['George Saunders', 'Rhett Reese', 'Paul Wernick']","['Chris Hemsworth', 'Miles Teller', 'Jurnee Smollett']",Cyber Thriller,['United States'],"['Hamilton Island, Queensland, Australia']",['English'],2022
Spiderhead,1h 46m,R,5.5,,['Joseph Kosinski'],"['George Saunders', 'Rhett Reese', 'Paul Wernick']","['Chris Hemsworth', 'Miles Teller', 'Jurnee Smollett']",Psychological Thriller,['United States'],"['Hamilton Island, Queensland, Australia']",['English'],2022
Spiderhead,1h 46m,R,5.5,,['Joseph Kosinski'],"['George Saunders', 'Rhett Reese', 'Paul Wernick']","['Chris Hemsworth', 'Miles Teller', 'Jurnee Smollett']",Action,['United States'],"['Hamilton Island, Queensland, Australia']",['English'],2022
Spin Me Round,1h 44m,Unrated,5.2,,['Jeff Baena'],"['Jeff Baena', 'Alison Brie']","['Alison Brie', 'Jake Picking', 'Stella Chesnut']",Comedy,"['United States', 'Italy']",['Italy'],['English'],2022
Spin Me Round,1h 44m,Unrated,5.2,,['Jeff Baena'],"['Jeff Baena', 'Alison Brie']","['Alison Brie', 'Jake Picking', 'Stella Chesnut']",Romance,"['United States', 'Italy']",['Italy'],['English'],2022
No Exit,1h 35m,R,6.1,,['Damien Power'],"['Andrew Barrer', 'Gabriel Ferrari', 'Taylor Adams']","['Havana Rose Liu', 'Danny Ramirez', 'David Rysdahl']",Drama,['United States'],"['Auckland, New Zealand']",['English'],2022
God's Crooked Lines,2h 34m,TV-MA,7.1,6183535.0,['Oriol Paulo'],"['Oriol Paulo', 'Guillem Clua', 'Lara Sendim']","['Bárbara Lennie', 'Eduard Fernández', 'Loreto Mauleón']",Mystery,"['Spain', 'France']","['Barcelona, Catalonia, Spain']",['Spanish'],2022
God's Crooked Lines,2h 34m,TV-MA,7.1,6183535.0,['Oriol Paulo'],"['Oriol Paulo', 'Guillem Clua', 'Lara Sendim']","['Bárbara Lennie', 'Eduard Fernández', 'Loreto Mauleón']",Thriller,"['Spain', 'France']","['Barcelona, Catalonia, Spain']",['Spanish'],2022
Luck,1h 45m,G,6.4,,"['Peggy Holmes', 'Javier Abad']","['Kiel Murray', 'Jonathan Aibel', 'Glenn Berger']","['Eva Noblezada', 'Simon Pegg', 'Jane Fonda']",Computer Animation,"['United States', 'Spain']",[],['English'],2022
Look Both Ways,1h 50m,TV-14,6.3,,['Wanuri Kahiu'],['April Prosser'],"['Lili Reinhart', 'Danny Ramirez', 'Aisha Dee']",Feel-Good Romance,['United States'],"['Austin, Texas, USA']",['English'],2022
Look Both Ways,1h 50m,TV-14,6.3,,['Wanuri Kahiu'],['April Prosser'],"['Lili Reinhart', 'Danny Ramirez', 'Aisha Dee']",Comedy,['United States'],"['Austin, Texas, USA']",['English'],2022
Look Both Ways,1h 50m,TV-14,6.3,,['Wanuri Kahiu'],['April Prosser'],"['Lili Reinhart', 'Danny Ramirez', 'Aisha Dee']",Drama,['United States'],"['Austin, Texas, USA']",['English'],2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Family,['United States'],[],"['English', 'Persian']",2022
The Sea Beast,1h 55m,PG,7.0,,['Chris Williams'],"['Chris Williams', 'Nell Benjamin', 'Sam Stratton']","['Karl Urban', 'Zaris-Angel Hator', 'Jared Harris']",Fantasy,['United States'],[],"['English', 'Persian']",2022
A Christmas Mystery,1h 27m,PG,6.0,,['Alex Ranarivelo'],"['John Ducey', 'Alex Ranarivelo']","['Violet McGraw', 'Santino Barnard', 'Lauren Lindsey Donzis']",Whodunnit,['United States'],"['Petaluma, California, USA']",['English'],2022
The Stranger,1h 57m,TV-MA,6.6,149441.0,['Thomas M. Wright'],"['Thomas M. Wright', 'Kate Kyriacou']","['Joel Edgerton', 'Sean Harris', 'Jada Alberts']",Thriller,['Australia'],"['Adelaide, South Australia, Australia']",['English'],2022
Pig Killer,2h 2m,,3.8,,['Chad Ferrin'],['Chad Ferrin'],"['Jake Busey', 'Lew Temple', 'Bai Ling']",Crime,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
Pig Killer,2h 2m,,3.8,,['Chad Ferrin'],['Chad Ferrin'],"['Jake Busey', 'Lew Temple', 'Bai Ling']",Horror,['United States'],"['Vancouver, British Columbia, Canada']",['English'],2022
I Want You Back,1h 56m,R,6.5,,['Jason Orley'],"['Isaac Aptaker', 'Elizabeth Berger']","['Charlie Day', 'Jenny Slate', 'Scott Eastwood']",Comedy,['United States'],"['Atlanta, Georgia, USA']",['English'],2022
I Want You Back,1h 56m,R,6.5,,['Jason Orley'],"['Isaac Aptaker', 'Elizabeth Berger']","['Charlie Day', 'Jenny Slate', 'Scott Eastwood']",Romance,['United States'],"['Atlanta, Georgia, USA']",['English'],2022
The Artifice Girl,1h 33m,,6.6,,['Franklin Ritch'],['Franklin Ritch'],"['Tatum Matthews', 'Lance Henriksen', 'Sinda Nichols']",Artificial Intelligence,['United States'],[],['English'],2022
My Sole Desire,1h 59m,,6.2,,['Lucie Borleteau'],"['Lucie Borleteau', 'Clara Bourreau', 'Laure Giappiconi']","['Zita Hanrot', 'Louise Chevillotte', 'Laure Giappiconi']",Romance,['France'],[],['French'],2022
Expensive Candy,1h 44m,,6.0,,['Jason Paul Laxamana'],['Jason Paul Laxamana'],"['Julia Barretto', 'Carlo Aquino', 'Germaine De Leon']",Drama,['Philippines'],"['Angeles City, Pampanga, Philippines']","['Tagalog', 'Filipino']",2022
Expensive Candy,1h 44m,,6.0,,['Jason Paul Laxamana'],['Jason Paul Laxamana'],"['Julia Barretto', 'Carlo Aquino', 'Germaine De Leon']",Romance,['Philippines'],"['Angeles City, Pampanga, Philippines']","['Tagalog', 'Filipino']",2022
Thor: Love and Thunder,1h 58m,PG-13,6.2,760928081.0,['Taika Waititi'],"['Taika Waititi', 'Jennifer Kaytin Robinson', 'Stan Lee']","['Chris Hemsworth', 'Natalie Portman', 'Christian Bale']",Superhero,"['Australia', 'United States']","['Little Bay, Sydney, New South Wales, Australia']",['English'],2022
Thor: Love and Thunder,1h 58m,PG-13,6.2,760928081.0,['Taika Waititi'],"['Taika Waititi', 'Jennifer Kaytin Robinson', 'Stan Lee']","['Chris Hemsworth', 'Natalie Portman', 'Christian Bale']",Action,"['Australia', 'United States']","['Little Bay, Sydney, New South Wales, Australia']",['English'],2022
Thor: Love and Thunder,1h 58m,PG-13,6.2,760928081.0,['Taika Waititi'],"['Taika Waititi', 'Jennifer Kaytin Robinson', 'Stan Lee']","['Chris Hemsworth', 'Natalie Portman', 'Christian Bale']",Adventure,"['Australia', 'United States']","['Little Bay, Sydney, New South Wales, Australia']",['English'],2022
Everything Everywhere All at Once,2h 19m,R,7.8,143412671.0,"['Daniel Kwan', 'Daniel Scheinert']","['Daniel Kwan', 'Daniel Scheinert']","['Michelle Yeoh', 'Stephanie Hsu', 'Jamie Lee Curtis']",Sci-Fi,['United States'],"['400 National Way, Simi Valley, California, USA']","['English', 'Mandarin', 'Cantonese']",2022
Morbius,1h 44m,PG-13,5.1,167460961.0,['Daniel Espinosa'],"['Matt Sazama', 'Burk Sharpless']","['Jared Leto', 'Matt Smith', 'Adria Arjona']",Superhero,['United States'],"['Northern Quarter, Manchester, England, UK']","['English', 'Spanish', 'Russian']",2022
Morbius,1h 44m,PG-13,5.1,167460961.0,['Daniel Espinosa'],"['Matt Sazama', 'Burk Sharpless']","['Jared Leto', 'Matt Smith', 'Adria Arjona']",Vampire Horror,['United States'],"['Northern Quarter, Manchester, England, UK']","['English', 'Spanish', 'Russian']",2022
The Woman King,2h 15m,PG-13,6.9,97562514.0,['Gina Prince-Bythewood'],"['Dana Stevens', 'Maria Bello']","['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch']",Drama,"['United States', 'South Africa', 'Ireland']",['Benin'],"['English', 'Portuguese', 'Fon']",2022
The Woman King,2h 15m,PG-13,6.9,97562514.0,['Gina Prince-Bythewood'],"['Dana Stevens', 'Maria Bello']","['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch']",History,"['United States', 'South Africa', 'Ireland']",['Benin'],"['English', 'Portuguese', 'Fon']",2022
A Man Called Otto,2h 6m,PG-13,7.5,113360085.0,['Marc Forster'],"['Fredrik Backman', 'Hannes Holm', 'David Magee']","['Tom Hanks', 'Mariana Treviño', 'Rachel Keller']",Comedy,"['United States', 'Sweden', 'Canada', 'Ireland', 'United Kingdom']","['Central Union Terminal, Toledo, Ohio, USA']","['English', 'Spanish']",2022
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Adult Animation,['United States'],[],"['English', 'German']",2022
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Hand-Drawn Animation,['United States'],[],"['English', 'German']",2022
The Bob's Burgers Movie,1h 42m,PG-13,7.0,34148750.0,"['Loren Bouchard', 'Bernard Derriman']","['Loren Bouchard', 'Nora Smith', 'Tony Gennaro']","['H. Jon Benjamin', 'Kristen Schaal', 'Dan Mintz']",Pop Musical,['United States'],[],"['English', 'German']",2022
Mrs. Harris Goes to Paris,1h 55m,PG,7.1,31182637.0,['Anthony Fabian'],"['Paul Gallico', 'Carroll Cartwright', 'Anthony Fabian']","['Lesley Manville', 'Isabelle Huppert', 'Lambert Wilson']",Comedy,"['United Kingdom', 'Canada', 'France', 'Hungary', 'Belgium']","['Budapest, Hungary']","['English', 'French']",2022
